iso,country,region,year,traffic_eb,broadband_subs,mobile_broadband_penetration,cellular_subs,cov_5g,cov_4g,cov_3g,cov_2g,region_adoption_factor,5g_penetration_rate,5g_penetration_pct,estimated_5g_subscriptions,synthetic_5g_subscription_flag,gdp_per_capita,urbanization_rate,log_gdp_per_capita,mobile_traffic_per_sub,traffic_growth_rate
IRL,Ireland,Europe,2024,1.78175447,6310451.0,120.08431181098,5919189.0,86.0,99.8,99.9,99.9,0.46,0.3956,39.56,2341631.1684,True,112894.953240805,64.3470379255585,11.634213047994296,23.529148576966474,14.443354428849432
IRN,Iran (Islamic Republic of),Middle East & North Africa,2019,4.49,66533736.0,76.4301854457712,118061419.0,0.0,81.0,85.0,96.5,0.0108,0.0,0.0,0.0,True,3997.4935449585,75.2038879394531,8.2934228299372,5.623713459690084,
IRN,Iran (Islamic Republic of),Middle East & North Africa,2020,6.91,77706885.0,88.5816633986881,127624951.0,0.0,81.0,85.0,96.9,0.054,0.0,0.0,0.0,True,3202.50003502169,75.5986404418945,8.071687044706623,7.410325781728779,31.769263047359342
IRN,Iran (Islamic Republic of),Middle East & North Africa,2021,10.27,91844281.0,103.831071510227,135889424.0,0.0,81.0,85.0,96.5,0.1728,0.0,0.0,0.0,True,4605.14881318992,75.9926376342773,8.434930263735113,9.318308380391516,25.74762102048389
IRN,Iran (Islamic Republic of),Middle East & North Africa,2022,10.576,145667536.0,162.712943709127,145667536.0,1.0,81.0,85.0,96.5,0.297,0.00297,0.297,432632.58192,True,4721.20437099984,76.3342208862305,8.459819209378395,6.050307141416419,-35.0707564674715
IRN,Iran (Islamic Republic of),Middle East & North Africa,2023,14.72,109025482.0,120.325612857493,150663996.0,3.0,92.0,92.0,98.0,0.4104,0.012311999999999998,1.2311999999999999,1854975.1187519997,True,5049.29931642754,76.6759567260742,8.527004763420573,11.251192328291351,85.96068043014043
IRN,Iran (Islamic Republic of),Middle East & North Africa,2024,18.897,116243388.0,126.947973750318,159388655.0,8.2,94.17,96.83,98.97,0.4968,0.0407376,4.07376,6493111.271928,True,5190.16959024821,77.0201263427734,8.554521651974477,13.54700707794236,20.405079592125873
IRQ,Iraq,Middle East & North Africa,2019,0.324,16532661.0,40.1354446698136,37224759.0,0.0,0.0,96.5,100.0,0.0108,0.0,0.0,0.0,True,5671.8568632942,69.8683395385742,8.643271832226084,1.6331309279250326,
IRQ,Iraq,Middle East & North Africa,2020,0.2,18459785.0,43.8301828934217,37475325.0,0.0,94.6,96.85,100.0,0.054,0.0,0.0,0.0,True,4295.18945121228,69.8683166503906,8.365250943157374,0.9028635310035663,-44.71579004687054
IRQ,Iraq,Middle East & North Africa,2021,0.2,20678849.0,48.0108372156056,40749364.0,0.0,95.88,96.87,100.0,0.1728,0.0,0.0,0.0,True,4868.49431080783,69.8682708740234,8.490539991846253,0.8059765157464357,-10.731080825630102
IRQ,Iraq,Middle East & North Africa,2022,0.2,20548838.0,46.6271411038178,43688180.0,0.0,96.57,98.19,100.0,0.297,0.0,0.0,0.0,True,6520.73154560584,69.8682861328125,8.782741848873016,0.8110758704052592,0.6326927099235435
IRQ,Iraq,Middle East & North Africa,2023,3.2,23813015.0,52.830876143388,45700002.0,0.0,98.2,98.2,100.0,0.4104,0.0,0.0,0.0,True,5965.31835077761,69.868278503418,8.69371770289459,11.198357984768693,1280.6794645701102
IRQ,Iraq,Middle East & North Africa,2024,3.2,19283618.0,41.8826543538548,46078976.0,0.0,98.46,99.22,100.0,0.4968,0.0,0.0,0.0,True,6073.61032342708,69.8861494108913,8.711708488695376,13.828663618345201,23.488315315103204
ISL,Iceland,Europe,2019,0.05,417794.0,115.828666481841,413446.0,0.0,98.9,99.0,99.0,0.01,0.0,0.0,0.0,True,69296.3144361601,93.9770847416131,11.14614700102435,9.973017005190757,
ISL,Iceland,Europe,2020,0.082,419231.0,114.352152400072,421384.0,51.0,99.98,99.98,99.98,0.05,0.025500000000000002,2.5500000000000003,10745.292000000001,True,60127.9393575616,94.1367102874722,11.004229893656962,16.299685217298656,63.437856456225774
ISL,Iceland,Europe,2021,0.103,442450.0,118.732624166765,437270.0,85.0,99.0,99.4,99.4,0.16,0.136,13.600000000000001,59468.72,True,70425.4064277273,94.2108206403841,11.162309363799661,19.39955550533017,19.017976400805956
ISL,Iceland,Europe,2022,0.127,470386.0,123.669930275847,456864.0,95.0,99.0,99.4,99.4,0.275,0.26125,26.125,119355.71999999999,True,76350.4550416502,94.1787071228028,11.243089270572046,22.499252387046667,15.978185071636464
ISL,Iceland,Europe,2023,0.153,483485.0,124.751650075602,470788.0,95.0,99.0,99.4,99.4,0.38,0.361,36.1,169954.468,True,82138.7892973557,94.1518261784801,11.316165647900531,26.371035295820963,17.208495829858638
ISL,Iceland,Europe,2024,0.181,496594.0,126.232600229794,475724.0,95.0,99.2,99.5,99.5,0.46,0.437,43.7,207891.388,True,86040.5309851288,94.1819039916522,11.3625737547379,30.37357143528382,15.177774003044696
ISR,Israel,Middle East & North Africa,2021,1.3,11000000.0,123.002275318453,12500000.0,30.0,97.0,99.0,99.0,0.1728,0.051840000000000004,5.184,648000.0,True,52270.9040241956,91.5353517549466,10.864195166835684,9.84848484848485,
ISR,Israel,Middle East & North Africa,2022,1.869,11511651.0,126.457871565571,13758317.0,30.0,97.0,99.0,99.0,0.297,0.0891,8.91,1225866.0447,True,54949.621556429,91.4979834273327,10.914172072754894,13.529770838257692,37.37921158846271
ISR,Israel,Middle East & North Africa,2023,2.182,14193321.0,153.336641345572,14193321.0,30.0,97.0,99.0,99.0,0.4104,0.12312,12.312,1747481.6815199999,True,52003.7200729997,91.5089569794505,10.859070534870089,12.811190089573351,-5.311108054043556
ISR,Israel,Middle East & North Africa,2024,2.331,16651928.0,177.393104798636,16651928.0,30.0,99.0,99.0,99.0,0.4968,0.14904,14.904,2481803.34912,True,54176.6844383302,91.536188843818,10.900005918460748,11.665315872132043,-8.94432296632537
ITA,Italy,Europe,2019,3.54,55826376.0,92.8425906104719,79480756.0,0.0,100.0,100.0,100.0,0.01,0.0,0.0,0.0,True,33812.788724868,69.5050010681153,10.428594374550325,5.284240553246731,
ITA,Italy,Europe,2020,6.14,56334069.0,94.0268158862763,77581048.0,0.0,100.0,100.0,100.0,0.05,0.0,0.0,0.0,True,32091.4866621366,69.5187492370606,10.376346060925364,9.082721623866131,71.88319744992585
ITA,Italy,Europe,2021,8.18,57359100.0,96.0316829163552,78114933.0,0.0,100.0,100.0,100.0,0.16,0.0,0.0,0.0,True,36852.5425414951,69.4812507629394,10.514679892292794,11.884193905878346,30.843973844259985
ITA,Italy,Europe,2022,10.71,56624598.0,94.9772535201168,78502853.0,30.0,100.0,100.0,100.0,0.275,0.0825,8.25,6476485.3725000005,True,35653.9042103495,69.4839779766539,10.481613934862926,15.761701301614538,32.627432928523994
ITA,Italy,Europe,2023,12.34,58574776.0,98.4459067211929,78462925.0,80.0,100.0,100.0,100.0,0.38,0.30400000000000005,30.400000000000006,23852729.200000003,True,39277.0838783918,69.5381540123301,10.578396520364048,17.55590722759799,11.383326530871795
ITA,Italy,Europe,2024,14.0,59125758.0,99.634144740597,78673890.0,90.0,100.0,100.0,100.0,0.46,0.41400000000000003,41.400000000000006,32570990.46,True,40385.3413957669,69.6047535143071,10.606222161369622,19.731952809242067,12.394948056135302
JAM,Jamaica,Latin America,2019,0.05,1630742.0,57.7607321436731,3023873.0,0.0,94.0,99.0,100.0,0.0076,0.0,0.0,0.0,True,6030.68896415921,56.6957957395074,8.704616539273973,2.5550741114576474,
JAM,Jamaica,Latin America,2020,0.056,1741980.0,61.5379941421657,2873259.0,0.0,97.0,99.0,100.0,0.038,0.0,0.0,0.0,True,5299.04530804283,57.1103647563627,8.575281952756798,2.6789438837797603,4.847991366146576
JAM,Jamaica,Latin America,2021,0.07,1738184.0,61.2536570341568,2905408.0,0.0,98.0,99.0,100.0,0.1216,0.0,0.0,0.0,True,5625.67806271236,57.5411017937226,8.635096764289916,3.355992998056209,25.272986059013313
JAM,Jamaica,Latin America,2022,0.234,1884960.0,66.3918420481666,3002736.0,0.0,99.0,99.0,100.0,0.209,0.0,0.0,0.0,True,6626.47502388538,57.9879906034775,8.798828271187451,10.345047109752992,208.25592055003818
JAM,Jamaica,Latin America,2023,0.45,2000734.0,70.4536891160108,3268373.0,0.0,99.0,99.0,100.0,0.2888,0.0,0.0,0.0,True,7542.40084275345,58.4510149367429,8.928295824477255,18.74312127449226,81.17966091059965
JAM,Jamaica,Latin America,2024,0.48,1794826.0,63.2164625287275,3341536.0,0.0,99.0,99.0,100.0,0.3496,0.0,0.0,0.0,True,7753.8006955432,58.9301585439922,8.955938414462723,22.286282904303818,18.903797174025062
JOR,Jordan,Middle East & North Africa,2019,0.737510287,7778770.0,72.8902684631993,7778770.0,0.0,99.0,99.8,100.0,0.0108,0.0,0.0,0.0,True,4170.1144003465,91.515966492507,8.335698748552389,7.9008880045731305,
JOR,Jordan,Middle East & North Africa,2020,1.07,6987891.0,64.3142601333354,6987891.0,0.0,99.0,99.8,99.8,0.054,0.0,0.0,0.0,True,4022.0401356135,91.8216722992319,8.29954454930158,12.76016850673067,61.50296649370208
JOR,Jordan,Middle East & North Africa,2021,1.4399,7275563.0,65.7448847660422,7275563.0,0.0,99.0,99.8,99.8,0.1728,0.0,0.0,0.0,True,4183.49998326866,92.117972910453,8.33890349173629,16.49242356456355,29.249261527104498
JOR,Jordan,Middle East & North Africa,2022,1.786,7625635.0,67.7457074341635,7625635.0,0.0,99.8,99.8,99.8,0.297,0.0,0.0,0.0,True,4332.25159897931,92.4048379066163,8.373842685607784,19.517500291232576,18.342220685920662
JOR,Jordan,Middle East & North Africa,2023,1.978896,7726694.0,67.545678186078,7726694.0,32.5,99.5,99.5,99.5,0.4104,0.13338,13.338,1030586.44572,True,4466.08314208575,92.682236868336,8.404267048905218,21.342633731839257,9.351266367991528
JOR,Jordan,Middle East & North Africa,2024,2.548439323,8045725.0,69.6426153972396,8045725.0,38.3,99.9,99.9,99.9,0.4968,0.19027439999999998,19.02744,1530895.4969399997,True,4618.09592498567,92.9501393764286,8.437737761674814,26.395376871982737,23.67441246300228
JPN,Japan,East Asia & Pacific,2019,13.12,184804577.0,145.86062916908,186514109.0,0.0,99.9,99.9,99.9,0.0124,0.0,0.0,0.0,True,40415.9567649547,91.7164207898107,10.60697995539892,5.916159388916722,
JPN,Japan,East Asia & Pacific,2020,15.58,192332027.0,152.276412575278,195054893.0,30.0,99.9,99.9,99.9,0.062,0.0186,1.8599999999999999,3628021.0097999997,True,40028.7341726762,91.7809926267889,10.597352829520014,6.750479125004664,14.102387735714972
JPN,Japan,East Asia & Pacific,2021,20.1,200559264.0,159.580140372795,200478808.0,93.2,93.2,99.9,99.9,0.1984,0.1849088,18.49088,37070295.812710404,True,40094.5599795288,91.8741049279527,10.598995942733442,8.351646124907997,23.719308959454445
JPN,Japan,East Asia & Pacific,2022,23.7,290534360.0,232.431991602269,210749596.0,96.6,96.6,99.9,99.9,0.341,0.32940600000000003,32.9406,69422181.41997601,True,34065.6438962526,91.9776532428406,10.436044645018049,6.7978190256050945,-18.60503996534001
JPN,Japan,East Asia & Pacific,2023,28.91,309805005.0,249.097568582476,221918117.0,96.6,96.6,99.9,99.9,0.4712,0.4551792,45.517920000000004,101012510.9615664,True,33836.1756271617,92.0826903891473,10.42928579395192,7.776396855391884,14.395467518343995
KEN,Kenya,Sub-Saharan Africa,2019,0.0785,21595570.0,42.1765188863498,54555497.0,0.0,57.0,93.3,96.3,0.0052,0.0,0.0,0.0,True,1960.40808854893,31.1895566421135,7.580907938995525,0.30291706431766635,
KEN,Kenya,Sub-Saharan Africa,2020,0.5515,25144693.0,48.1539195394388,61408904.0,0.0,77.0,94.0,96.3,0.026,0.0,0.0,0.0,True,1927.66459027849,31.2063494632616,7.564064492338477,1.827754800320423,503.38456152594733
KEN,Kenya,Sub-Saharan Africa,2021,0.810162,28360642.0,53.2902789194404,65085720.0,0.0,94.0,95.0,97.0,0.0832,0.0,0.0,0.0,True,2061.35622089594,31.2879334021971,7.631119404818203,2.380534968143528,30.243672057444314
KEN,Kenya,Sub-Saharan Africa,2022,1.177,31888468.0,58.7779197703124,65737164.0,0.6,97.0,98.0,98.0,0.143,0.0008579999999999999,0.08579999999999999,56402.486712,True,2109.56288513137,31.4307820066946,7.654236041563953,3.0758245687228793,29.207283651942163
KEN,Kenya,Sub-Saharan Africa,2023,1.09705903,36518744.0,65.9909684314334,66745709.0,1.2,97.0,98.0,98.0,0.1976,0.0023712,0.23712,158267.4251808,True,1942.58802756191,31.6330340816429,7.571776397849223,2.5034153921978626,-18.60994226867393
KEN,Kenya,Sub-Saharan Africa,2024,1.91939265,44768694.0,79.3307788443573,71375093.0,14.0,97.3,98.0,98.0,0.2392,0.033488000000000004,3.3488,2390209.114384,True,2132.43452097647,31.8937831721599,7.665019573607885,3.5727954784653755,42.71684553831297
KHM,Cambodia,East Asia & Pacific,2019,1.0455,15898958.0,96.4666266698315,21418681.0,0.0,80.3,85.1,99.0,0.0124,0.0,0.0,0.0,True,2225.87705485686,39.5830241256026,7.707906298889181,5.479918872670776,
KHM,Cambodia,East Asia & Pacific,2020,2.3036,16519702.0,98.769709007948,21086791.0,0.0,91.5,91.5,99.0,0.062,0.0,0.0,0.0,True,2081.73914242939,39.832658030922,7.64095894950458,11.620467891410309,112.05547310861523
KHM,Cambodia,East Asia & Pacific,2021,2.794839,17535930.0,103.308677439224,19899790.0,0.0,92.1,92.1,99.6,0.1984,0.0,0.0,0.0,True,2167.40324198499,40.1091858128847,7.681285067282272,13.281488349919279,14.293920640981872
KHM,Cambodia,East Asia & Pacific,2022,3.638396,17098246.0,99.3984440164253,19505294.0,0.0,92.1,92.1,99.6,0.341,0.0,0.0,0.0,True,2325.03050040841,40.374616187368,7.75148843639064,17.7327935664668,33.515108392009196
KHM,Cambodia,East Asia & Pacific,2023,4.204401,19029120.0,109.212873366896,21049636.0,0.0,93.1,93.1,99.7,0.4712,0.0,0.0,0.0,True,2429.74853452838,40.6290788072508,7.795543047246606,18.412136241717956,3.830996355451921
KHM,Cambodia,East Asia & Pacific,2024,4.767242,18353385.0,104.051205067737,20477230.0,0.0,93.2,93.2,99.5,0.5704,0.0,0.0,0.0,True,2627.87969756224,40.8727033252729,7.873932601373376,21.645607427004155,17.56162969270152
KIR,Kiribati,East Asia & Pacific,2019,3.433e-06,45964.0,37.0913727294002,54658.0,0.0,53.0,71.0,72.0,0.0124,0.0,0.0,0.0,True,1750.9977188915,56.2846727145489,7.467941029538858,0.0062240739129173555,
KIR,Kiribati,East Asia & Pacific,2020,0.001321,51989.0,41.228717119089,54661.0,0.0,53.3,72.1,73.4,0.062,0.0,0.0,0.0,True,1751.78249168214,58.4123714112748,7.46838911520601,2.117435098450313,33920.08279586491
KIR,Kiribati,East Asia & Pacific,2021,0.00153,54809.0,42.6937847122148,52632.0,0.0,64.0,71.0,74.0,0.1984,0.0,0.0,0.0,True,2222.04819501897,59.6364645301985,7.706184659891882,2.3262602857194987,9.862176527725385
KIR,Kiribati,East Asia & Pacific,2022,0.002761,63548.0,48.7073557703362,64076.0,0.0,64.0,73.0,74.0,0.341,0.0,0.0,0.0,True,2069.7671726925,60.5739126559419,7.635191402973263,3.62062273137366,55.641342183418764
KIR,Kiribati,East Asia & Pacific,2023,0.003983,68429.0,51.6328378480344,67927.0,0.0,65.0,75.0,76.0,0.4712,0.0,0.0,0.0,True,2177.70125812262,61.5244676194408,7.686025130688737,4.850526336299912,33.96939411192472
KIR,Kiribati,East Asia & Pacific,2024,0.00314,69630.0,51.7625893932411,72000.0,0.0,62.0,76.0,77.0,0.5704,0.0,0.0,0.0,True,2288.63471423684,62.4620431275642,7.735710724097179,3.757958734262052,-22.524722603017434
KOR,Korea (Rep. of),East Asia & Pacific,2019,5.8,58858580.0,113.697177974142,68892541.0,0.0,99.9,99.9,99.9,0.0124,0.0,0.0,0.0,True,33826.9443301597,81.2901063535619,10.429012933431592,8.211773599249819,
KOR,Korea (Rep. of),East Asia & Pacific,2020,7.42,59932283.0,115.568911176382,70513676.0,90.0,99.9,99.9,99.9,0.062,0.0558,5.58,3934663.1208,True,33645.7719545073,81.1759595622913,10.423642679467017,10.317199719111875,25.639115526204904
KOR,Korea (Rep. of),East Asia & Pacific,2021,8.87,60721156.0,117.112889719619,72855492.0,91.33333333333333,99.9,99.9,99.9,0.1984,0.18120533333333333,18.120533333333334,13201803.713024,True,37518.4635305697,81.1616526507785,10.53258845160388,12.173132320910797,17.988724191903938
KOR,Korea (Rep. of),East Asia & Pacific,2022,10.51,62248223.0,120.210898613802,76992107.0,92.66666666666667,99.9,99.9,99.9,0.341,0.3159933333333334,31.59933333333334,24328992.53128667,True,34822.4048404971,81.1624941626873,10.458016275856812,14.070013425657683,15.582522679790944
KOR,Korea (Rep. of),East Asia & Pacific,2023,11.82,63028009.0,121.79622193306,83891773.0,94.0,99.9,99.9,99.9,0.4712,0.442928,44.2928,37158015.231344,True,35674.095995632,81.1645551720421,10.482180102027675,15.627972636736787,11.072904935812321
KOR,Korea (Rep. of),East Asia & Pacific,2024,13.26,64852121.0,125.396641645521,89223311.0,94.0,99.9,99.9,99.9,0.5704,0.536176,53.617599999999996,47839397.998736,True,36238.639908315,81.1682528469686,10.497881229328884,17.03876423717892,9.027348800994028
KWT,Kuwait,Middle East & North Africa,2019,2.2591,5584536.0,125.715716152874,7327028.0,0.0,100.0,100.0,100.0,0.0108,0.0,0.0,0.0,True,31707.8737443551,100.0,10.36432031212608,33.710649073321996,
KWT,Kuwait,Middle East & North Africa,2020,3.161,5442588.0,123.691133744714,6770346.0,96.87,100.0,100.0,100.0,0.054,0.0523098,5.23098,354155.4451908,True,25236.0755848941,100.0,10.136029820608028,48.399156185745944,43.572305832723266
KWT,Kuwait,Middle East & North Africa,2021,3.82,5807600.0,133.179169966946,6918180.0,92.0,100.0,100.0,100.0,0.1728,0.158976,15.8976,1099824.5836800002,True,34018.6342592913,100.0,10.434663719914479,54.81323323461211,13.252456353268371
KWT,Kuwait,Middle East & North Africa,2022,4.2975,6466850.0,140.904989660118,7726449.0,100.0,100.0,100.0,100.0,0.297,0.297,29.7,2294755.353,True,39981.7691035833,100.0,10.596178856789841,55.3785846277554,1.0314140578488784
KWT,Kuwait,Middle East & North Africa,2023,4.6962,6572368.0,135.826908507141,8113877.0,99.9,100.0,100.0,100.0,0.4104,0.4099896,40.998960000000004,3326605.1856792,True,34075.849012909,100.0,10.436344172260469,59.54474855942333,7.523059608099625
LAO,Lao P.D.R.,East Asia & Pacific,2019,0.03933237346,3483779.0,48.1342112258754,4636926.0,0.0,43.0,82.0,95.0,0.0124,0.0,0.0,0.0,True,2589.32081035237,35.9072880879451,7.859150884918687,0.9408454980448914,
LAO,Lao P.D.R.,East Asia & Pacific,2020,0.05888975436,3676534.0,50.0444767620318,4636690.0,0.0,50.0,82.0,95.0,0.062,0.0,0.0,0.0,True,2583.77730696131,36.6185033569111,7.857007679672131,1.3348114093328116,41.873603275627566
LAO,Lao P.D.R.,East Asia & Pacific,2021,0.17594004838,4188419.0,56.1962965139509,4822973.0,8.05,52.0,85.0,95.0,0.1984,0.0159712,1.59712,77028.6663776,True,2526.05105018529,37.338778268357,7.834412512597466,3.5005262602269096,162.24875182754116
LIE,Liechtenstein,Europe,2019,0.00062,47747.0,124.211758584807,47748.0,0.0,98.0,99.0,100.0,0.01,0.0,0.0,0.0,True,166907.839305016,14.6070830005951,12.025197078618863,1.0820924176737108,
LIE,Liechtenstein,Europe,2020,0.000881,47934.0,123.646400288906,48887.0,0.0,98.0,99.0,100.0,0.05,0.0,0.0,0.0,True,164671.093553454,14.6666622853765,12.011705391068443,1.5316198662049205,41.54242661616709
LIE,Liechtenstein,Europe,2021,0.001271,48194.0,123.435098862821,49223.0,0.0,98.33,99.0,100.0,0.16,0.0,0.0,0.0,True,201944.830335076,14.6989159370696,12.215749821926972,2.1977147916061472,43.489572060180336
LIE,Liechtenstein,Europe,2022,0.0013053,48597.0,123.603021593713,49660.0,0.0,98.33,99.0,100.0,0.275,0.0,0.0,0.0,True,188055.003235348,14.6923070071538,12.1444897694225,2.2383068913718955,1.8470139947541764
LIE,Liechtenstein,Europe,2023,0.00372,49558.0,125.152785494217,50313.0,90.0,98.33,99.0,100.0,0.38,0.342,34.2,17207.046000000002,True,206780.590353385,14.6783761234077,12.23941356011961,6.255296823923484,179.46555711533856
LIE,Liechtenstein,Europe,2024,0.005011,50736.0,127.253574115877,51393.0,90.0,98.33,99.0,100.0,0.46,0.41400000000000003,41.400000000000006,21276.702,True,206780.590353385,14.657584904886,12.23941356011961,8.230513507831388,31.57670594229287
LKA,Sri Lanka,South & Southeast Asia,2019,0.496897991,13842811.0,61.7691657037274,28352587.0,0.0,80.0,89.0,99.0,0.0092,0.0,0.0,0.0,True,4081.94772722003,19.4946326418437,8.314329537609215,2.9913119464440183,
LKA,Sri Lanka,South & Southeast Asia,2020,0.838086,15688621.0,69.5361900755556,29730465.0,0.0,96.0,96.0,99.0,0.046,0.0,0.0,0.0,True,3847.60137695639,19.6621898312161,8.255205214152497,4.451665955854247,48.81985013787189
LKA,Sri Lanka,South & Southeast Asia,2021,1.476329,18942974.0,83.447857154059,30764135.0,0.0,96.0,96.0,99.0,0.1472,0.0,0.0,0.0,True,3996.96240014909,19.8266275195269,8.293289951649086,6.494619940177643,45.8918976532094
LKA,Sri Lanka,South & Southeast Asia,2022,1.649451,20713498.0,90.7095675425822,34646752.0,0.0,97.0,97.0,99.0,0.253,0.0,0.0,0.0,True,3342.63650253855,19.9877933196367,8.114515146598043,6.635974763895504,2.1764910806157944
LKA,Sri Lanka,South & Southeast Asia,2023,1.32171678,15740569.0,68.5218154211782,32683420.0,0.0,97.0,97.0,99.5,0.3496,0.0,0.0,0.0,True,3798.89016573011,20.1455348442463,8.242464241406196,6.997400475167066,5.4464600021986165
LKA,Sri Lanka,South & Southeast Asia,2024,2.5411864,16988776.0,73.5331365527355,30623485.0,0.0,97.4,97.4,99.52,0.4232,0.0,0.0,0.0,True,4515.56787322732,20.2996997058686,8.415286232743277,12.465025928491455,78.13795241144672
LSO,Lesotho,Sub-Saharan Africa,2020,0.001962,1385469.0,61.9695070104713,1562648.0,0.0,67.0,98.0,98.0,0.026,0.0,0.0,0.0,True,918.582574704447,39.6329305425532,6.8228318023066405,0.11801057981087994,
LSO,Lesotho,Sub-Saharan Africa,2021,0.006625,1464449.0,64.754446302567,1821374.0,0.0,85.0,95.0,95.0,0.0832,0.0,0.0,0.0,True,1066.58645143823,40.6551760851997,6.972218595515254,0.37699048128909457,219.4548165878413
LSO,Lesotho,Sub-Saharan Africa,2022,0.0087,1547627.0,67.6969612135899,1556844.0,0.0,85.1,95.8,95.8,0.143,0.0,0.0,0.0,True,1030.12582947757,41.6703965165322,6.9374362383035315,0.46845913130230993,24.262853985183973
LSO,Lesotho,Sub-Saharan Africa,2023,0.0137686,1411067.0,61.0462510469519,1603036.0,0.0,85.1,95.8,95.8,0.1976,0.0,0.0,0.0,True,916.282976983803,42.6781596804785,6.820325243804273,0.8131317175820377,73.5758069912188
LSO,Lesotho,Sub-Saharan Africa,2024,0.02168087,1449326.0,62.0052938642257,1643864.0,44.9,85.1,95.8,95.8,0.2392,0.1074008,10.74008,176552.3086912,True,971.90771824829,43.6780334209246,6.87926085987957,1.2466064685699882,53.309290686255494
LTU,Lithuania,Europe,2019,0.439,2917637.0,104.385561945405,3704258.0,0.0,99.99,99.99,100.0,0.01,0.0,0.0,0.0,True,19608.7943945553,67.245735168457,9.883733438185496,12.538685701248419,
LTU,Lithuania,Europe,2020,0.701,3190615.0,114.123146974084,3671995.0,25.7,99.99,99.99,100.0,0.05,0.01285,1.2850000000000001,47185.13575,True,20428.6478157394,67.4254608154297,9.924693499411738,18.30890491853974,46.019330532519895
LTU,Lithuania,Europe,2021,0.899,3412559.0,122.1175041725,3726653.0,31.9,99.99,99.99,100.0,0.16,0.05104,5.104,190208.36912000002,True,23870.4594851722,68.1912117004395,10.08039696863115,21.95322239605723,19.90461741831009
LTU,Lithuania,Europe,2022,1.09,3664655.0,130.094440060222,3826338.0,90.9,99.99,99.99,100.0,0.275,0.24997500000000003,24.997500000000002,956488.8415500001,True,25085.784063499,68.2866452426813,10.130056592698534,24.78632595246574,12.905183144855004
LTU,Lithuania,Europe,2023,1.34,3922656.0,137.439381044596,3915930.0,98.9,99.99,99.99,100.0,0.38,0.37582000000000004,37.58200000000001,1471684.8126,True,27786.0057829276,68.575454583199,10.232287783832573,28.467106640670675,14.85004552616549
LTU,Lithuania,Europe,2024,1.64,4045543.0,141.496584601502,3966410.0,99.7,99.99,99.99,100.0,0.46,0.45862,45.862,1819074.9542,True,29384.0189598663,68.8285833315315,10.28820623274386,33.78203288573788,18.670412529645077
LUX,Luxembourg,Europe,2019,0.031,718873.0,115.916783168296,817810.0,0.0,98.0,99.0,99.0,0.01,0.0,0.0,0.0,True,112696.649059674,93.2589839734767,11.632454966308753,3.5935879262864696,
LUX,Luxembourg,Europe,2020,0.048218,705826.0,111.929806199522,838120.0,0.0,98.0,99.0,99.0,0.05,0.0,0.0,0.0,True,116860.02817236,93.8600689970981,11.66873215718627,5.692857257548838,58.4170854957125
LUX,Luxembourg,Europe,2021,0.058465,735368.0,114.852078953698,876350.0,20.96,99.0,99.0,99.0,0.16,0.033536,3.3536,29389.273600000004,True,134965.815442152,94.5861743396533,11.812776806408214,6.625367616395238,16.380357290881875
LUX,Luxembourg,Europe,2022,0.075416,748950.0,114.638771920963,912360.0,98.0,100.0,100.0,100.0,0.275,0.2695,26.950000000000003,245881.02000000002,True,123719.658915996,94.7605400940185,11.72577346989249,8.391303380287958,26.654155152428196
LUX,Luxembourg,Europe,2023,0.091128,775000.0,116.524181398831,960900.0,99.0,100.0,100.0,100.0,0.38,0.3762,37.62,361490.57999999996,True,133230.619178899,94.8015300320787,11.79983688438697,9.798709677419355,16.772201329742643
LUX,Luxembourg,Europe,2024,0.10641,802000.0,119.16153073535442,960900.0,99.0,100.0,100.0,100.0,0.46,0.4554,45.540000000000006,437593.86000000004,True,137781.681659123,94.8438702866393,11.83342569446625,11.056733167082294,12.83866479442688
LVA,Latvia,Europe,2019,0.55,2532818.0,132.312958041816,2071652.0,0.0,95.0,99.0,99.0,0.01,0.0,0.0,0.0,True,17294.9751600969,68.066323694246,9.758171285122588,18.09578632706074,
LVA,Latvia,Europe,2020,0.76,2664819.0,140.170783268626,2051359.0,0.0,95.0,99.0,99.0,0.05,0.0,0.0,0.0,True,17564.2321549354,68.1211222872228,9.773619849251702,23.76646719095493,31.337023776712925
LVA,Latvia,Europe,2021,0.93,2208617.0,117.131535166503,2161725.0,36.83,95.0,99.0,99.0,0.16,0.058927999999999994,5.892799999999999,127386.13079999998,True,20261.8887788916,68.1808791463693,9.91649700045097,35.08983223438016,47.64429207103482
LVA,Latvia,Europe,2022,1.08,2222363.0,118.143996240424,2167034.0,42.0,95.0,99.0,99.0,0.275,0.1155,11.55,250292.42700000003,True,20221.103686109,68.2570218109034,9.914482074967557,40.49743448752522,15.410738407141267
LVA,Latvia,Europe,2023,1.26,2273146.0,120.75811890803,2257180.0,70.0,95.0,99.0,99.0,0.38,0.26599999999999996,26.599999999999994,600409.8799999999,True,22710.2637544197,68.3586316343061,10.030572249053284,46.19148967994136,14.060286199537252
LVA,Latvia,Europe,2024,1.53,2280550.0,121.832647655741,2269872.0,70.0,95.0,99.0,99.0,0.46,0.322,32.2,730898.784,True,23409.0845154775,68.4839492628509,10.060879453162286,55.907566157286624,21.03434321921094
